,timestamp,equity,cash,position_value
151,2024-09-07 07:00:00,44850.04066194805,44718.709938045606,131.33072390244342
152,2024-09-07 08:00:00,44858.0262342464,44718.709938045606,139.31629620079184
153,2024-09-07 09:00:00,44846.76243371545,44718.709938045606,128.05249566984276
154,2024-09-07 10:00:00,44855.679139340966,44718.709938045606,136.9692012953601
155,2024-09-07 11:00:00,44853.79902048357,44718.709938045606,135.0890824379676
156,2024-09-07 12:00:00,44877.54339012135,44718.709938045606,158.83345207574166
157,2024-09-07 13:00:00,44874.56301180268,44718.709938045606,155.85307375707634
158,2024-09-07 14:00:00,44882.56643630407,44718.709938045606,163.85649825846485
159,2024-09-07 15:00:00,44896.45638986171,44718.709938045606,177.74645181610686
160,2024-09-07 16:00:00,44866.95045658899,44718.709938045606,148.24051854338177
161,2024-09-07 17:00:00,44835.75889951308,44718.709938045606,117.04896146747342
162,2024-09-07 18:00:00,44850.51985266133,44718.709938045606,131.80991461572557
163,2024-09-07 19:00:00,44861.12875921747,44718.709938045606,142.4188211718647
164,2024-09-07 20:00:00,44838.76652593113,44718.709938045606,120.05658788552682
165,2024-09-07 21:00:00,44816.308454502134,44718.709938045606,97.59851645652816
166,2024-09-07 22:00:00,44818.846286103246,44718.709938045606,100.13634805764013
167,2024-09-07 23:00:00,44838.28263726968,44718.709938045606,119.57269922407431
168,2024-09-08 00:00:00,44836.08775588494,44718.709938045606,117.37781783933315
169,2024-09-08 01:00:00,44849.00711335078,44718.709938045606,130.2971753051752
170,2024-09-08 02:00:00,44854.8729714351,44718.709938045606,136.16303338949365
171,2024-09-08 03:00:00,44861.03292107481,44718.709938045606,142.3229830292039
172,2024-09-08 04:00:00,44869.39526881634,44718.709938045606,150.68533077073516
173,2024-09-08 05:00:00,44855.49122141419,44718.709938045606,136.78128336858208
174,2024-09-08 06:00:00,44850.60535531802,44718.709938045606,131.89541727241158
175,2024-09-08 07:00:00,44864.15799619709,44718.709938045606,145.4480581514872
176,2024-09-08 08:00:00,44868.26870084532,44718.709938045606,149.55876279971562
177,2024-09-08 09:00:00,44866.015564903275,44718.709938045606,147.30562685766927
178,2024-09-08 10:00:00,44880.29638774862,44718.709938045606,161.58644970301248
179,2024-09-08 11:00:00,44875.41709877988,44718.709938045606,156.7071607342732
180,2024-09-08 12:00:00,44841.46220859073,44718.709938045606,122.75227054512652
181,2024-09-08 13:00:00,44860.658024810895,44718.709938045606,141.9480867652892
182,2024-09-08 14:00:00,44837.21526344559,44718.709938045606,118.50532539998676
183,2024-09-08 15:00:00,44793.75924287865,44718.709938045606,75.04930483304634
184,2024-09-08 16:00:00,44814.447127437415,44718.709938045606,95.7371893918098
185,2024-09-08 17:00:00,44871.0884093366,44718.709938045606,152.378471290991
186,2024-09-08 18:00:00,44861.88043092457,44718.709938045606,143.17049287896225
187,2024-09-08 19:00:00,44854.833508670476,44718.709938045606,136.1235706248699
188,2024-09-08 20:00:00,44858.780724722405,44718.709938045606,140.0707866767989
189,2024-09-08 21:00:00,44866.76535743111,44718.709938045606,148.05541938550596
190,2024-09-08 22:00:00,44872.96664901472,44718.709938045606,154.25671096911537
191,2024-09-08 23:00:00,44904.90799861846,44718.709938045606,186.19806057285314
192,2024-09-09 00:00:00,49885.48084283606,49885.48084283606,0.0
193,2024-09-09 01:00:00,49885.48084283606,49885.48084283606,0.0
194,2024-09-09 02:00:00,49885.48084283606,49885.48084283606,0.0
195,2024-09-09 03:00:00,49885.48084283606,49885.48084283606,0.0
196,2024-09-09 04:00:00,49885.48084283606,49885.48084283606,0.0
197,2024-09-09 05:00:00,49885.48084283606,49885.48084283606,0.0
198,2024-09-09 06:00:00,49885.48084283606,49885.48084283606,0.0
199,2024-09-09 07:00:00,49885.48084283606,49885.48084283606,0.0
200,2024-09-09 08:00:00,49885.48084283606,49885.48084283606,0.0
201,2024-09-09 09:00:00,49885.48084283606,49885.48084283606,0.0
202,2024-09-09 10:00:00,49885.48084283606,49885.48084283606,0.0
203,2024-09-09 11:00:00,49885.48084283606,49885.48084283606,0.0
204,2024-09-09 12:00:00,49885.48084283606,49885.48084283606,0.0
205,2024-09-09 13:00:00,49885.48084283606,49885.48084283606,0.0
206,2024-09-09 14:00:00,49885.48084283606,49885.48084283606,0.0
207,2024-09-09 15:00:00,49885.48084283606,49885.48084283606,0.0
208,2024-09-09 16:00:00,49885.48084283606,49885.48084283606,0.0
209,2024-09-09 17:00:00,49885.48084283606,49885.48084283606,0.0
210,2024-09-09 18:00:00,49885.48084283606,49885.48084283606,0.0
211,2024-09-09 19:00:00,44891.94205588626,44891.96699862668,-0.024942740419646725
212,2024-09-09 20:00:00,44899.06886023175,44891.96699862668,7.101861605071463
213,2024-09-09 21:00:00,44860.07153910191,44891.96699862668,-31.89545952477056
214,2024-09-09 22:00:00,44880.8918391436,44891.96699862668,-11.075159483079915
215,2024-09-09 23:00:00,44896.09615444664,44891.96699862668,4.129155819959124
216,2024-09-10 00:00:00,44901.33814798129,44891.96699862668,9.371149354607041
217,2024-09-10 01:00:00,44908.50427383188,44891.96699862668,16.537275205198966
218,2024-09-10 02:00:00,44919.402447421504,44891.96699862668,27.43544879482215
219,2024-09-10 03:00:00,44941.29491383543,44891.96699862668,49.32791520874889
220,2024-09-10 04:00:00,44933.845673148164,44891.96699862668,41.878674521482026
221,2024-09-10 05:00:00,44904.53280181738,44891.96699862668,12.565803190700535
222,2024-09-10 06:00:00,44914.97135070302,44891.96699862668,23.004352076335636
223,2024-09-10 07:00:00,44880.66726965896,44891.96699862668,-11.29972896772233
224,2024-09-10 08:00:00,44895.66012264571,44891.96699862668,3.6931240190315293
225,2024-09-10 09:00:00,44892.25051124844,44891.96699862668,0.2835126217614743
226,2024-09-10 10:00:00,44884.911370775444,44891.96699862668,-7.055627851237659
227,2024-09-10 11:00:00,44879.843265674426,44891.96699862668,-12.123732952255523
228,2024-09-10 12:00:00,44882.01119132195,44891.96699862668,-9.955807304730115
229,2024-09-10 13:00:00,44922.39000799743,44891.96699862668,30.423009370744694
230,2024-09-10 14:00:00,44904.913783511176,44891.96699862668,12.946784884494264
231,2024-09-10 15:00:00,44935.06813505098,44891.96699862668,43.101136424294964
232,2024-09-10 16:00:00,44915.529716075354,44891.96699862668,23.56271744867263
233,2024-09-10 17:00:00,44884.390579285755,44891.96699862668,-7.576419340926805
234,2024-09-10 18:00:00,44848.91122214499,44891.96699862668,-43.05577648169128
235,2024-09-10 19:00:00,44816.57845922298,44891.96699862668,-75.38853940369881
236,2024-09-10 20:00:00,44850.14329597128,44891.96699862668,-41.823702655405214
237,2024-09-10 21:00:00,44855.377425204904,44891.96699862668,-36.58957342177746
238,2024-09-10 22:00:00,44845.95249733947,44891.96699862668,-46.01450128720899
239,2024-09-10 23:00:00,44844.19264153371,44891.96699862668,-47.77435709297424
240,2024-09-11 00:00:00,44843.79855267154,44891.96699862668,-48.16844595513976
241,2024-09-11 01:00:00,44924.40851192559,44891.96699862668,32.44151329890883
242,2024-09-11 02:00:00,44906.66053214858,44891.96699862668,14.693533521895006
243,2024-09-11 03:00:00,44915.534085131476,44891.96699862668,23.567086504794133
244,2024-09-11 04:00:00,44940.79159857023,44891.96699862668,48.82459994354576
245,2024-09-11 05:00:00,44965.826290146775,44891.96699862668,73.8592915200934
246,2024-09-11 06:00:00,44946.95196770163,44891.96699862668,54.984969074947
247,2024-09-11 07:00:00,44924.931924848956,44891.96699862668,32.96492622227379
248,2024-09-11 08:00:00,44952.36959729237,44891.96699862668,60.40259866568522
249,2024-09-11 09:00:00,44927.90375682284,44891.96699862668,35.936758196156006
250,2024-09-11 10:00:00,44942.582911580066,44891.96699862668,50.615912953384395
251,2024-09-11 11:00:00,44917.41802213109,44891.96699862668,25.451023504407203
252,2024-09-11 12:00:00,44921.785330630206,44891.96699862668,29.81833200352412
253,2024-09-11 13:00:00,45009.86637585213,44891.96699862668,117.8993772254471
254,2024-09-11 14:00:00,44989.41919320321,44891.96699862668,97.45219457653002
255,2024-09-11 15:00:00,44925.87301953754,44891.96699862668,33.90602091085748
256,2024-09-11 16:00:00,44872.503251390204,44891.96699862668,-19.463747236477502
257,2024-09-11 17:00:00,44839.12366262147,44891.96699862668,-52.84333600521495
258,2024-09-11 18:00:00,44856.07560037313,44891.96699862668,-35.891398253552325
259,2024-09-11 19:00:00,44848.60451440526,44891.96699862668,-43.362484221419436
260,2024-09-11 20:00:00,44857.298936087165,44891.96699862668,-34.66806253951654
261,2024-09-11 21:00:00,44869.00800649296,44891.96699862668,-22.958992133724678
262,2024-09-11 22:00:00,44858.87267010215,44891.96699862668,-33.09432852453028
263,2024-09-11 23:00:00,44870.23134220699,44891.96699862668,-21.735656419688894
264,2024-09-12 00:00:00,44845.06470513557,44891.96699862668,-46.90229349111178
265,2024-09-12 01:00:00,44800.34916335383,44891.96699862668,-91.61783527285297
266,2024-09-12 02:00:00,44817.07915305451,44891.96699862668,-74.8878455721715
267,2024-09-12 03:00:00,49975.34218760721,49975.34218760721,0.0
268,2024-09-12 04:00:00,49975.34218760721,49975.34218760721,0.0
269,2024-09-12 05:00:00,49975.34218760721,49975.34218760721,0.0
270,2024-09-12 06:00:00,49975.34218760721,49975.34218760721,0.0
271,2024-09-12 07:00:00,49975.34218760721,49975.34218760721,0.0
272,2024-09-12 08:00:00,49975.34218760721,49975.34218760721,0.0
273,2024-09-12 09:00:00,49975.34218760721,49975.34218760721,0.0
274,2024-09-12 10:00:00,49975.34218760721,49975.34218760721,0.0
275,2024-09-12 11:00:00,49975.34218760721,49975.34218760721,0.0
276,2024-09-12 12:00:00,49975.34218760721,49975.34218760721,0.0
277,2024-09-12 13:00:00,49975.34218760721,49975.34218760721,0.0
278,2024-09-12 14:00:00,49975.34218760721,49975.34218760721,0.0
279,2024-09-12 15:00:00,49975.34218760721,49975.34218760721,0.0
280,2024-09-12 16:00:00,49975.34218760721,49975.34218760721,0.0
281,2024-09-12 17:00:00,49975.34218760721,49975.34218760721,0.0
282,2024-09-12 18:00:00,49975.34218760721,49975.34218760721,0.0
283,2024-09-12 19:00:00,49975.34218760721,49975.34218760721,0.0
284,2024-09-12 20:00:00,49975.34218760721,49975.34218760721,0.0
285,2024-09-12 21:00:00,49975.34218760721,49975.34218760721,0.0
286,2024-09-12 22:00:00,49975.34218760721,49975.34218760721,0.0
287,2024-09-12 23:00:00,49975.34218760721,49975.34218760721,0.0
288,2024-09-13 00:00:00,49975.34218760721,49975.34218760721,0.0
289,2024-09-13 01:00:00,49975.34218760721,49975.34218760721,0.0
290,2024-09-13 02:00:00,49975.34218760721,49975.34218760721,0.0
291,2024-09-13 03:00:00,49975.34218760721,49975.34218760721,0.0
292,2024-09-13 04:00:00,49975.34218760721,49975.34218760721,0.0
293,2024-09-13 05:00:00,49975.34218760721,49975.34218760721,0.0
294,2024-09-13 06:00:00,49975.34218760721,49975.34218760721,0.0
295,2024-09-13 07:00:00,49975.34218760721,49975.34218760721,0.0
296,2024-09-13 08:00:00,49975.34218760721,49975.34218760721,0.0
297,2024-09-13 09:00:00,49975.34218760721,49975.34218760721,0.0
298,2024-09-13 10:00:00,49975.34218760721,49975.34218760721,0.0
299,2024-09-13 11:00:00,49975.34218760721,49975.34218760721,0.0
300,2024-09-13 12:00:00,49975.34218760721,49975.34218760721,0.0
301,2024-09-13 13:00:00,49975.34218760721,49975.34218760721,0.0
302,2024-09-13 14:00:00,49975.34218760721,49975.34218760721,0.0
303,2024-09-13 15:00:00,44972.80836673414,44972.83335440524,-0.02498767109500477
304,2024-09-13 16:00:00,44990.82188910481,44972.83335440524,17.988534699572483
305,2024-09-13 17:00:00,44979.7919883237,44972.83335440524,6.958633918460691
306,2024-09-13 18:00:00,44965.706648401465,44972.83335440524,-7.126706003771687
307,2024-09-13 19:00:00,44966.39177702467,44972.83335440524,-6.441577380566741
308,2024-09-13 20:00:00,44958.474269842365,44972.83335440524,-14.35908456287143
309,2024-09-13 21:00:00,44921.1741254589,44972.83335440524,-51.65922894633695
310,2024-09-13 22:00:00,44894.02527559036,44972.83335440524,-78.80807881487999
311,2024-09-13 23:00:00,44903.23849668476,44972.83335440524,-69.59485772047628
312,2024-09-14 00:00:00,44910.24138228206,44972.83335440524,-62.591972123176674
313,2024-09-14 01:00:00,44910.939074388574,44972.83335440524,-61.89428001666238
314,2024-09-14 02:00:00,44920.82821088508,44972.83335440524,-52.00514352015307
315,2024-09-14 03:00:00,44917.36236462248,44972.83335440524,-55.47098978275608
316,2024-09-14 04:00:00,44927.10492714703,44972.83335440524,-45.72842725820374
317,2024-09-14 05:00:00,44951.14724637565,44972.83335440524,-21.68610802958574
318,2024-09-14 06:00:00,44941.09645972721,44972.83335440524,-31.736894678026147
319,2024-09-14 07:00:00,44933.37913071232,44972.83335440524,-39.454223692919186
320,2024-09-14 08:00:00,44947.127769281826,44972.83335440524,-25.705585123410856
321,2024-09-14 09:00:00,44939.069551086446,44972.83335440524,-33.76380331879045
322,2024-09-14 10:00:00,44957.421449940935,44972.83335440524,-15.411904464301188
323,2024-09-14 11:00:00,44969.541023507845,44972.83335440524,-3.2923308973913663
324,2024-09-14 12:00:00,44962.20059899227,44972.83335440524,-10.632755412967526
325,2024-09-14 13:00:00,44964.28781235293,44972.83335440524,-8.5455420523067
326,2024-09-14 14:00:00,44952.15232504049,44972.83335440524,-20.681029364743154
327,2024-09-14 15:00:00,44955.335074145834,44972.83335440524,-17.498280259402236
328,2024-09-14 16:00:00,44946.4577168386,44972.83335440524,-26.375637566634396
329,2024-09-14 17:00:00,44954.55948844279,44972.83335440524,-18.273865962444688
330,2024-09-14 18:00:00,44962.873164132165,44972.83335440524,-9.96019027307193
331,2024-09-14 19:00:00,44960.86300680247,44972.83335440524,-11.970347602764377
332,2024-09-14 20:00:00,44942.93826638054,44972.83335440524,-29.895088024699362
333,2024-09-14 21:00:00,44941.93402528125,44972.83335440524,-30.899329123989446
334,2024-09-14 22:00:00,44944.36547808462,44972.83335440524,-28.467876320617506
335,2024-09-14 23:00:00,44945.533044466945,44972.83335440524,-27.30030993829132
336,2024-09-15 00:00:00,44942.775778663054,44972.83335440524,-30.057575742182962
337,2024-09-15 01:00:00,44925.24804431373,44972.83335440524,-47.58531009150465
338,2024-09-15 02:00:00,44925.014363524155,44972.83335440524,-47.818990881081845
339,2024-09-15 03:00:00,44931.88910159169,44972.83335440524,-40.94425281354779
340,2024-09-15 04:00:00,44935.0668253037,44972.83335440524,-37.766529101536435
341,2024-09-15 05:00:00,44931.548212411195,44972.83335440524,-41.28514199404162
342,2024-09-15 06:00:00,44931.21234862402,44972.83335440524,-41.62100578121317
343,2024-09-15 07:00:00,44928.53297641667,44972.83335440524,-44.30037798856938
344,2024-09-15 08:00:00,44939.08713996308,44972.83335440524,-33.746214442158816
345,2024-09-15 09:00:00,44943.60915638932,44972.83335440524,-29.224198015916045
346,2024-09-15 10:00:00,44945.67794330779,44972.83335440524,-27.15541109744663
347,2024-09-15 11:00:00,44944.906545432525,44972.83335440524,-27.926808972712024
348,2024-09-15 12:00:00,44936.20591445719,44972.83335440524,-36.62743994804623
349,2024-09-15 13:00:00,44929.0371908802,44972.83335440524,-43.79616352503945
350,2024-09-15 14:00:00,44921.537628909355,44972.83335440524,-51.295725495881925
351,2024-09-15 15:00:00,44916.85647502784,44972.83335440524,-55.97687937739829
352,2024-09-15 16:00:00,44949.13290121819,44972.83335440524,-23.70045318704797
353,2024-09-15 17:00:00,44960.52211762198,44972.83335440524,-12.31123678325821
354,2024-09-15 18:00:00,44947.3706632925,44972.83335440524,-25.46269111273432
355,2024-09-15 19:00:00,44955.14913459284,44972.83335440524,-17.684219812399533
356,2024-09-15 20:00:00,44962.03643614368,44972.83335440524,-10.79691826155613
357,2024-09-15 21:00:00,44974.122507088425,44972.83335440524,1.2891526831881492
358,2024-09-15 22:00:00,44992.66453332369,44972.83335440524,19.83117891845177
359,2024-09-15 23:00:00,45017.64995136615,44972.83335440524,44.81659696091083
360,2024-09-16 00:00:00,45056.650353824305,44972.83335440524,83.81699941906845
361,2024-09-16 01:00:00,45061.61627999419,44972.83335440524,88.78292558895191
362,2024-09-16 02:00:00,45090.35147902207,44972.83335440524,117.51812461683585
363,2024-09-16 03:00:00,45064.294814636,44972.83335440524,91.4614602307629
364,2024-09-16 04:00:00,45082.980064580996,44972.83335440524,110.14671017575893
365,2024-09-16 05:00:00,45056.345479962634,44972.83335440524,83.51212555739767
366,2024-09-16 06:00:00,45053.21047209388,44972.83335440524,80.37711768864392
367,2024-09-16 07:00:00,45036.15177445482,44972.83335440524,63.31842004958162
368,2024-09-16 08:00:00,45034.989233465814,44972.83335440524,62.15587906057772
369,2024-09-16 09:00:00,45059.14797430644,44972.83335440524,86.31461990120442
370,2024-09-16 10:00:00,45049.6457930959,44972.83335440524,76.81243869066384
371,2024-09-16 11:00:00,45056.84885686061,44972.83335440524,84.0155024553751
372,2024-09-16 12:00:00,45068.23974839551,44972.83335440524,95.40639399026986
373,2024-09-16 13:00:00,45070.82698839193,44972.83335440524,97.99363398669084
374,2024-09-16 14:00:00,45145.62996802293,44972.83335440524,172.79661361769104
375,2024-09-16 15:00:00,45122.37161015289,44972.83335440524,149.53825574765506
376,2024-09-16 16:00:00,45128.37779274088,44972.83335440524,155.54443833564437
377,2024-09-16 17:00:00,45097.720380766485,44972.83335440524,124.88702636124799
378,2024-09-16 18:00:00,45121.173053845065,44972.83335440524,148.3396994398281
